,date_new,PM2.5_avg_conc,PRCP,TAVG
2233,04-02-2014,25.75,,20
2234,05-02-2014,102.375,,23
2235,06-02-2014,145.25,,31
2236,07-02-2014,102.25,,26
2237,08-02-2014,60.04166667,0,27
2238,09-02-2014,13.375,,29
2239,10-02-2014,23.91666667,,35
2240,11-02-2014,124.8333333,,33
2241,12-02-2014,143.5833333,,29
2242,13-02-2014,211.1666667,,33
2243,14-02-2014,286.5,0,28
2244,15-02-2014,372,,33
2245,16-02-2014,273.875,,38
2246,17-02-2014,80.79166667,,36
2247,18-02-2014,105.3333333,,36
2248,19-02-2014,78.41666667,,38
2249,20-02-2014,260.2173913,,42
2250,21-02-2014,331.0833333,,38
2251,22-02-2014,339.5833333,,34
2252,23-02-2014,322.125,,42
2253,24-02-2014,351.625,,38
2254,25-02-2014,442.6666667,,35
2255,26-02-2014,407.6666667,,37
2256,27-02-2014,19.91666667,,38
2257,28-02-2014,97.41666667,,36
2258,01-03-2014,84.91666667,,39
2259,02-03-2014,154.5833333,,37
2260,03-03-2014,245.2083333,,38
2261,04-03-2014,59.79166667,,38
2262,05-03-2014,24.95833333,,48
2263,06-03-2014,18.08333333,,41
2264,07-03-2014,59.66666667,,49
2265,08-03-2014,174.7916667,,50
2266,09-03-2014,123.0416667,,55
2267,10-03-2014,101.4583333,,51
2268,11-03-2014,204.7083333,,58
2269,12-03-2014,18.08333333,,51
2270,13-03-2014,22.75,,49
2271,14-03-2014,22.875,,55
2272,15-03-2014,109.0416667,,57
2273,16-03-2014,124.625,,58
2274,17-03-2014,91.08333333,,55
2275,18-03-2014,39.95833333,,56
2276,19-03-2014,59.66666667,,59
2277,20-03-2014,10.33333333,,61
2278,21-03-2014,65.70833333,,57
2279,22-03-2014,65,0,60
2280,23-03-2014,152.4583333,0,62
2281,24-03-2014,243.9166667,,68
2282,25-03-2014,228.375,0.04,59
2283,26-03-2014,306.4166667,,63
2284,27-03-2014,270.75,,61
2285,28-03-2014,148.25,,55
2286,29-03-2014,45.5,,58
2287,30-03-2014,34.16666667,,55
2288,31-03-2014,151.3333333,,63
2289,01-04-2014,132.9583333,,62
2290,02-04-2014,106.75,,66
2291,03-04-2014,24.375,,70
2292,04-04-2014,32.54166667,,59
2293,05-04-2014,25.54166667,0,56
2294,06-04-2014,57.91666667,0,60
2295,07-04-2014,95.29166667,,63
2296,08-04-2014,169.2916667,,68
2297,09-04-2014,145.375,,63
2298,10-04-2014,128.4166667,0.09,62
2299,11-04-2014,60.29166667,0.17,57
2300,12-04-2014,117.875,0.07,60
2301,13-04-2014,157.6666667,0.01,52
2302,14-04-2014,279.2608696,,60
2303,15-04-2014,67.375,,64
2304,16-04-2014,65.08333333,,71
2305,17-04-2014,117.7083333,0.01,68
2306,18-04-2014,145.5833333,,67
2307,19-04-2014,63.5,0.5,65
2308,20-04-2014,69.04166667,0.04,60
2309,21-04-2014,50.91666667,0,65
2310,22-04-2014,77.41666667,,66
2311,23-04-2014,120.8333333,,69
2312,24-04-2014,111.2916667,,71
2313,25-04-2014,125.7083333,,67
2314,26-04-2014,39.16666667,,60
2315,27-04-2014,66.83333333,0,62
2316,28-04-2014,67.75,,56
2317,29-04-2014,104.7916667,,59
2318,30-04-2014,112.25,0.02,61
2319,01-05-2014,123.5416667,,66
2320,02-05-2014,38,,66
2321,03-05-2014,80.66666667,,63
2322,04-05-2014,46.79166667,0.46,60
2323,05-05-2014,46.95833333,0.52,54
2324,06-05-2014,98.79166667,0.31,73
2325,07-05-2014,91.08333333,0,75
2326,08-05-2014,87.75,,63
2327,09-05-2014,68.83333333,,72
2328,10-05-2014,54.91666667,,74
2329,11-05-2014,30.75,,71
2330,12-05-2014,47.25,,76
2331,13-05-2014,59.08333333,0,73
2332,14-05-2014,22.95833333,,76
2333,15-05-2014,78.66666667,,77
2334,16-05-2014,80.29166667,,82
2335,17-05-2014,69.375,0.12,83
2336,18-05-2014,100.1666667,0.2,67
2337,19-05-2014,109.7916667,0.02,71
2338,20-05-2014,127.9130435,0,84
2339,21-05-2014,100.3333333,,78
2340,22-05-2014,139.5,0,84
2341,23-05-2014,79.625,,87
2342,24-05-2014,90,,83
2343,25-05-2014,74.75,0.3,80
2344,26-05-2014,19.95833333,0.06,74
2345,27-05-2014,30.5,,72
2346,28-05-2014,30.08333333,,79
2347,29-05-2014,45.375,,79
2348,30-05-2014,91.25,0,83
2349,31-05-2014,115.2916667,0.28,67
2350,01-06-2014,51.875,,73
2351,02-06-2014,33.33333333,0.01,69
2352,03-06-2014,41.875,,74
2353,04-06-2014,62.95833333,0.48,70
2354,05-06-2014,67.86956522,0.47,77
2355,06-06-2014,55.34782609,0,83
2356,07-06-2014,12.52173913,0.45,75
2357,08-06-2014,36.2173913,,80
2358,09-06-2014,92.53333333,0.15,78
2359,10-06-2014,75.91666667,1.3,77
2360,11-06-2014,46.83333333,0.08,70
2361,12-06-2014,30.33333333,0.07,78
2362,13-06-2014,60.83333333,0.3,74
2363,14-06-2014,43.70833333,0,73
2364,15-06-2014,115.1666667,0.15,72
2365,16-06-2014,137,,73
2366,17-06-2014,80.08333333,,78
2367,18-06-2014,147.8695652,,81
2368,19-06-2014,126.5416667,0.06,76
2369,20-06-2014,46.04166667,,80
2370,21-06-2014,56.95833333,,83
2371,22-06-2014,32.95833333,,85
2372,23-06-2014,22.75,,84
2373,24-06-2014,53.70833333,,86
2374,25-06-2014,92.70833333,1.88,79
2375,26-06-2014,120.875,0.03,75
2376,27-06-2014,18.625,0,79
2377,28-06-2014,20.16666667,0,81
2378,29-06-2014,48.08333333,,81
2379,30-06-2014,70.08333333,,81
2380,01-07-2014,102.9166667,0.02,82
2381,02-07-2014,66.04166667,,81
2382,03-07-2014,209.7916667,,80
2383,04-07-2014,204.5,,87
2384,05-07-2014,120.7083333,,85
2385,06-07-2014,193.0833333,,87
2386,07-07-2014,147.5,0.62,82
2387,08-07-2014,87.25,,86
2388,09-07-2014,25.5,0.04,82
2389,10-07-2014,30.79166667,0.49,78
2390,11-07-2014,30.91666667,,80
2391,12-07-2014,13.375,,86
2392,13-07-2014,21.58333333,,89
2393,14-07-2014,30.75,0,90
2394,15-07-2014,49.45833333,,86
2395,16-07-2014,111.5,0,81
2396,17-07-2014,140.2916667,0,81
2397,18-07-2014,121.2916667,0,77
2398,19-07-2014,63.16666667,0,83
2399,20-07-2014,59.91666667,,85
2400,21-07-2014,26.95833333,,85
2401,22-07-2014,56.52173913,,86
2402,23-07-2014,23.5,0.89,83
2403,24-07-2014,66.20833333,0.75,78
2404,25-07-2014,75.83333333,0.02,81
2405,26-07-2014,93.5,0,83
2406,27-07-2014,96.20833333,,85
2407,28-07-2014,102.4166667,0.02,85
2408,29-07-2014,107.75,0.6,71
2409,30-07-2014,132.7916667,,79
2410,31-07-2014,179.875,,81
2411,01-08-2014,132.6666667,,81
2412,02-08-2014,94.125,,80
2413,03-08-2014,105.5833333,0.15,78
2414,04-08-2014,34.83333333,,80
2415,05-08-2014,21.70833333,,81
2416,06-08-2014,32.875,0.27,80
2417,07-08-2014,64.79166667,0.48,67
2418,08-08-2014,58.04166667,0.27,75
2419,09-08-2014,80.20833333,0,77
2420,10-08-2014,33.5,,81
2421,11-08-2014,23.91666667,,78
2422,12-08-2014,27.20833333,,78
2423,13-08-2014,26.75,,80
2424,14-08-2014,28.29166667,,82
2425,15-08-2014,42.45833333,0,80
2426,16-08-2014,60.5,0.12,77
2427,17-08-2014,51.375,0.03,80
2428,18-08-2014,97.65217391,0,78
2429,19-08-2014,77.25,0,78
2430,20-08-2014,90.75,,81
2431,21-08-2014,121.6956522,,82
2432,22-08-2014,54.33333333,0.23,74
2433,23-08-2014,121.4583333,,74
2434,24-08-2014,19.83333333,0.04,73
2435,25-08-2014,15.75,0.11,72
2436,26-08-2014,22.04166667,3.35,71
2437,27-08-2014,55.20833333,0.82,67
2438,28-08-2014,84.16666667,0.61,74
2439,29-08-2014,85,0,78
2440,30-08-2014,149.5,,76
2441,31-08-2014,89.33333333,,77
2442,01-09-2014,115.1666667,,75
2443,02-09-2014,26.625,,71
2444,03-09-2014,12.625,,73
2445,04-09-2014,41.875,,74
2446,05-09-2014,92.41666667,0.02,72
2447,06-09-2014,134,,70
2448,07-09-2014,143.8333333,,72
2449,08-09-2014,12,,65
2450,09-09-2014,39.33333333,,69
2451,10-09-2014,67.45833333,,65
2452,11-09-2014,93.45833333,,63
2453,12-09-2014,70.95833333,,68
2454,13-09-2014,63.58333333,0.06,68
2455,14-09-2014,45.91666667,,71
2456,15-09-2014,18.58333333,,71
2457,16-09-2014,124.4583333,0.07,67
2458,17-09-2014,36.66666667,0.61,63
2459,18-09-2014,68.75,0,67
2460,19-09-2014,132.7916667,0,66
2461,20-09-2014,135.1666667,,64
2462,21-09-2014,96.125,,66
2463,22-09-2014,106.875,,64
2464,23-09-2014,143.75,,62
2465,24-09-2014,30.95833333,,54
2466,25-09-2014,123.375,0.4,53
2467,26-09-2014,137.8333333,,60
2468,27-09-2014,37.33333333,0.06,60
2469,28-09-2014,66.95833333,0,56
2470,29-09-2014,54.375,,57
2471,30-09-2014,26.125,,57
2472,01-10-2014,82.54166667,,58
2473,02-10-2014,65.79166667,0.01,59
2474,03-10-2014,127.9583333,0,61
2475,04-10-2014,86.66666667,,63
2476,05-10-2014,35.5,0,62
2477,06-10-2014,33.83333333,,55
2478,07-10-2014,143.8333333,,50
2479,08-10-2014,305.2083333,,55
2480,09-10-2014,376.2916667,,56
2481,10-10-2014,325.375,,55
2482,11-10-2014,197.5833333,,58
2483,12-10-2014,6.833333333,,62
2484,13-10-2014,14.41666667,,61
2485,14-10-2014,48.5,,59
2486,15-10-2014,53.25,,50
2487,16-10-2014,40.75,,53
2488,17-10-2014,112.3333333,,53
2489,18-10-2014,203.4583333,,55
2490,19-10-2014,284.1666667,,58
2491,20-10-2014,245.875,,54
2492,21-10-2014,45.25,,48
2493,22-10-2014,92.125,,50
2494,23-10-2014,143.0416667,,54
2495,24-10-2014,261.4166667,,54
2496,25-10-2014,366.375,0,54
2497,26-10-2014,87.54166667,0,54
2498,27-10-2014,31.33333333,,48
2499,28-10-2014,67.54166667,,50
2500,29-10-2014,130.5,,46
2501,30-10-2014,190.2916667,,55
2502,31-10-2014,186.8333333,,42
2503,01-11-2014,50.29166667,,40
2504,02-11-2014,7.666666667,,41
2505,03-11-2014,25.375,,44
2506,04-11-2014,124.2916667,,46
2507,05-11-2014,79.875,,49
2508,06-11-2014,13.75,,39
2509,07-11-2014,52.875,,42
2510,08-11-2014,78.33333333,,42
2511,09-11-2014,65,,40
2512,10-11-2014,79.66666667,,45
2513,11-11-2014,49.33333333,,41
2514,12-11-2014,6.416666667,,40
2515,13-11-2014,65.66666667,,38
2516,14-11-2014,42.20833333,,37
2517,15-11-2014,168.1666667,,43
2518,16-11-2014,122.375,,42
2519,17-11-2014,23.83333333,,37
2520,18-11-2014,85.16666667,0,40
2521,19-11-2014,319.875,,37
2522,20-11-2014,413.5416667,,40
2523,21-11-2014,418.2083333,,41
2524,22-11-2014,44.33333333,,39
2525,23-11-2014,128.0416667,,38
2526,24-11-2014,96.125,0,34
2527,25-11-2014,173.1666667,,24
2528,26-11-2014,302.1666667,,24
2529,27-11-2014,80.41666667,,28
2530,28-11-2014,95.375,,27
2531,29-11-2014,301.5416667,,26
2532,30-11-2014,91.41666667,,33
2533,01-12-2014,15.04166667,,32
2534,02-12-2014,51.79166667,,28
2535,03-12-2014,25.375,,28
2536,04-12-2014,9.208333333,0,32
2537,05-12-2014,117.625,,32
2538,06-12-2014,70.54166667,,27
2539,07-12-2014,55.25,,27
2540,08-12-2014,283.1666667,,32
2541,09-12-2014,640.25,,29
2542,10-12-2014,142.9583333,,26
2543,11-12-2014,24.79166667,,26
2544,12-12-2014,13.70833333,,27
2545,13-12-2014,46.58333333,,32
2546,14-12-2014,100.75,,29
2547,15-12-2014,88.75,,28
2548,16-12-2014,11.125,,31
2549,17-12-2014,97.70833333,,34
2550,18-12-2014,169.25,,35
2551,19-12-2014,77.66666667,,32
2552,20-12-2014,172.7222222,,26
2553,21-12-2014,18.5,,30
2554,22-12-2014,95.25,,35
2555,23-12-2014,101.875,,36
2556,24-12-2014,14.125,,36
2557,25-12-2014,27,,27
2558,26-12-2014,170.25,,26
2559,27-12-2014,238.6666667,,29
2560,28-12-2014,197.375,,26
2561,29-12-2014,159,,36
2562,30-12-2014,46.08333333,,35
2563,31-12-2014,10.04166667,,30
2565,01-01-2015,50.26086957,,27
2566,02-01-2015,63.41666667,,30
2567,03-01-2015,202.375,,41
2568,04-01-2015,204.1666667,,33
2569,05-01-2015,100.625,,28
2570,06-01-2015,38.79166667,,27
2571,07-01-2015,76,,26
2572,08-01-2015,160.1666667,0,26
2573,09-01-2015,98.5,,29
2574,10-01-2015,189.875,,29
2575,11-01-2015,32.16666667,,33
2576,12-01-2015,105.9583333,,30
2577,13-01-2015,187.3333333,,31
2578,14-01-2015,238.3333333,,31
2579,15-01-2015,393.7916667,,27
2580,16-01-2015,108.2083333,,33
2581,17-01-2015,65.29166667,0.02,33
2582,18-01-2015,85,,31
2583,19-01-2015,46.75,,28
2584,20-01-2015,91.16666667,,24
2585,21-01-2015,16.75,,29
2586,22-01-2015,113.7916667,0,30
2587,23-01-2015,226.375,,26
2588,24-01-2015,86.45833333,,26
2589,25-01-2015,121.5833333,,27
2590,26-01-2015,96.375,,31
2591,27-01-2015,19.79166667,0,36
2592,28-01-2015,42.20833333,,34
2593,29-01-2015,63.04166667,,36
2594,30-01-2015,11.33333333,,38
2595,31-01-2015,77.27272727,,28
2596,01-02-2015,84.33333333,,24
2597,02-02-2015,154.2083333,,29
2598,03-02-2015,146.6666667,,38
2599,04-02-2015,11.33333333,,37
2600,05-02-2015,25.54166667,,33
2601,06-02-2015,74,,33
2602,07-02-2015,10.70833333,,37
2603,08-02-2015,24.95833333,,37
2604,09-02-2015,115.5833333,,43
2605,10-02-2015,136.25,,40
2606,11-02-2015,167.5,,40
2607,12-02-2015,32.875,0.11,35
2608,13-02-2015,172.5416667,0.25,32
2609,14-02-2015,266.0416667,0.2,32
2610,15-02-2015,293.5416667,0,31
2611,16-02-2015,116.875,,33
2612,17-02-2015,23.875,,36
2613,18-02-2015,44.83333333,,35
2614,19-02-2015,227.8333333,,35
2615,20-02-2015,135.0416667,0.01,31
2616,21-02-2015,154.5,0.06,30
2617,22-02-2015,43.75,0.04,41
2618,23-02-2015,50.25,0,46
2619,24-02-2015,169.375,,33
2620,25-02-2015,69.54166667,,33
2621,26-02-2015,15.375,,36
2622,27-02-2015,25.29166667,,37
2623,28-02-2015,141.3333333,,42
2624,01-03-2015,38.91666667,,42
2625,02-03-2015,66.625,,31
2626,03-03-2015,7.583333333,,35
2627,04-03-2015,21.45833333,,40
2628,05-03-2015,109.5,,42
2629,06-03-2015,200.6666667,,43
2630,07-03-2015,232.2083333,,40
2631,08-03-2015,122.4166667,,52
2632,09-03-2015,7.625,,47
2633,10-03-2015,28.58333333,,51
2634,11-03-2015,46.375,,46
2635,12-03-2015,75.41666667,,54
2636,13-03-2015,70.54166667,,60
2637,14-03-2015,100.9166667,,58
2638,15-03-2015,119.0416667,,46
2639,16-03-2015,208.7083333,,53
2640,17-03-2015,206.625,,49
2641,18-03-2015,47,,54
2642,19-03-2015,92.95833333,,59
2643,20-03-2015,46.04166667,,60
2644,21-03-2015,18.95833333,,61
2645,22-03-2015,21.54166667,,63
2646,23-03-2015,36.29166667,0.03,64
2647,24-03-2015,83.29166667,0.28,49
2648,25-03-2015,122.5,0.65,49
2649,26-03-2015,100.2083333,0.03,49
2650,27-03-2015,189.2941176,0.02,54
2651,28-03-2015,666.8,0,56
2652,29-03-2015,128.7272727,,52
2653,30-03-2015,154.4166667,,45
2654,31-03-2015,129.7916667,,48
2655,01-04-2015,54.75,,71
2656,02-04-2015,37.375,,74
2657,03-04-2015,30.20833333,0.36,62
2658,04-04-2015,63.25,0,67
2659,05-04-2015,60.25,0,66
2660,06-04-2015,250.0952381,,66
2661,07-04-2015,24.58333333,,69
2662,08-04-2015,99.58333333,,63
2663,09-04-2015,162.75,,67
2664,10-04-2015,164.7083333,,65
2665,11-04-2015,152.3333333,0,55
2666,12-04-2015,17.41666667,0.98,49
2667,13-04-2015,35,,60
2668,14-04-2015,64.54166667,0,65
2669,15-04-2015,154,,74
2670,16-04-2015,79.45833333,,72
2671,17-04-2015,75.91666667,,68
2672,18-04-2015,139.375,0,75
2673,19-04-2015,61.95833333,0.01,72
2674,20-04-2015,75.08333333,,73
2675,21-04-2015,63.29166667,,71
2676,22-04-2015,53,,75
2677,23-04-2015,58.29166667,,73
2678,24-04-2015,60.66666667,,74
2679,25-04-2015,88.33333333,,77
2680,26-04-2015,111.25,,80
2681,27-04-2015,91.41666667,,82
2682,28-04-2015,47.70833333,,82
2683,29-04-2015,118.7916667,,79
2684,30-04-2015,110.9166667,0.03,78
2685,01-05-2015,129.5833333,,75
2686,02-05-2015,43.95833333,0,76
2687,03-05-2015,50.25,,84
2688,04-05-2015,23.5,,81
2689,05-05-2015,50.70833333,0,80
2690,06-05-2015,23.91666667,,81
2691,07-05-2015,51.91666667,0.18,66
2692,08-05-2015,53.08333333,,76
2693,09-05-2015,39.9047619,0.03,73
2694,10-05-2015,42.33333333,0,73
2695,11-05-2015,68.83333333,0.01,78
2696,12-05-2015,28.29166667,0.16,76
2697,13-05-2015,77.08333333,0.34,69
2698,14-05-2015,22.875,,76
2699,15-05-2015,30.20833333,,76
2700,16-05-2015,50.45833333,0.02,73
2701,17-05-2015,128.25,0,80
2702,18-05-2015,66.20833333,,80
2703,19-05-2015,13.95833333,,79
2704,20-05-2015,15.04166667,0.48,78
2705,21-05-2015,36.08333333,0.02,81
2706,22-05-2015,62,0.08,67
2707,23-05-2015,96.41666667,0.06,79
2708,24-05-2015,116.5,0,80
2709,25-05-2015,96.70833333,0.01,80
2710,26-05-2015,83,,82
2711,27-05-2015,98.04166667,,76
2712,28-05-2015,110.0416667,0.22,76
2713,29-05-2015,70.33333333,0.06,76
2714,30-05-2015,69.25,0,79
2715,31-05-2015,58.08333333,,81
2716,01-06-2015,105.2916667,0,70
2717,02-06-2015,37.54166667,0.05,70
2718,03-06-2015,35.875,0.04,76
2719,04-06-2015,47.25,,79
2720,05-06-2015,48.5,,78
2721,06-06-2015,24.66666667,0.05,71
2722,07-06-2015,16.16666667,,77
2723,08-06-2015,17.58333333,,80
2724,09-06-2015,53.91666667,,81
2725,10-06-2015,73.875,,82
2726,11-06-2015,23.25,,83
2727,12-06-2015,8.416666667,,83
2728,13-06-2015,58.63636364,,85
2729,14-06-2015,18.20833333,,86
2730,15-06-2015,119.8333333,0.01,91
2731,16-06-2015,94.79166667,0,87
2732,17-06-2015,38.29166667,0.32,80
2733,18-06-2015,21.33333333,0.01,75
2734,19-06-2015,20.16666667,0.9,75
2735,20-06-2015,25.33333333,1.44,74
2736,21-06-2015,42.25,0.05,74
2737,22-06-2015,79.5,0.04,78
2738,23-06-2015,157.625,0,77
2739,24-06-2015,90.75,0.15,79
2740,25-06-2015,94.625,,79
2741,26-06-2015,85.3,,80
2742,27-06-2015,70.16666667,,84
2743,28-06-2015,114.7916667,,85
2744,29-06-2015,93.45833333,1.13,81
2745,30-06-2015,12.95833333,0,81
2746,01-07-2015,18,0.05,83
2747,02-07-2015,7.791666667,0.07,75
2748,03-07-2015,25.33333333,,80
2749,04-07-2015,30.20833333,1.29,76
2750,05-07-2015,55,0,80
2751,06-07-2015,57.625,0.01,74
2752,07-07-2015,57.33333333,,81
2753,08-07-2015,100.25,,79
2754,09-07-2015,60.58333333,,79
2755,10-07-2015,42.33333333,0.34,75
2756,11-07-2015,85.375,,78
2757,12-07-2015,91.70833333,,83
2758,13-07-2015,43.79166667,,84
2759,14-07-2015,74.45833333,,83
2760,15-07-2015,34.875,,85
2761,16-07-2015,37.16666667,,84
2762,17-07-2015,34.5,,80
2763,18-07-2015,44.16666667,,81
2764,19-07-2015,68.29166667,,84
2765,20-07-2015,81.04166667,,82
2766,21-07-2015,110.9583333,0.02,77
2767,22-07-2015,54.79166667,0.03,74
2768,23-07-2015,41.83333333,0,79
2769,24-07-2015,51.625,0,79
2770,25-07-2015,79.08333333,,79
2771,26-07-2015,103.25,0.06,71
2772,27-07-2015,59.70833333,,75
2773,28-07-2015,48.25,0,77
2774,29-07-2015,84.16666667,,78
2775,30-07-2015,38,0,77
2776,31-07-2015,22.75,0.16,79
2777,01-08-2015,72.125,,78
2778,02-08-2015,64.75,1.04,71
2779,03-08-2015,63.29166667,0.49,68
2780,04-08-2015,18.875,0.13,70
2781,05-08-2015,72.29166667,0.09,77
2782,06-08-2015,55.16666667,0,79
2783,07-08-2015,84.29166667,1.54,68
2784,08-08-2015,43.66666667,0.32,65
2785,09-08-2015,54.54166667,0.11,72
2786,10-08-2015,43.625,0,74
2787,11-08-2015,88.75,,72
2788,12-08-2015,82.375,0,71
2789,13-08-2015,109.5416667,0.2,60
2790,14-08-2015,60.125,0.25,66
2791,15-08-2015,23.91666667,,68
2792,16-08-2015,38.70833333,,71
2793,17-08-2015,72.875,,68
2794,18-08-2015,85.91666667,,67
2795,19-08-2015,54.08333333,,69
2796,20-08-2015,31.33333333,0.02,72
2797,21-08-2015,14.20833333,,72
2798,22-08-2015,16.58333333,,72
2799,23-08-2015,21,,70
2800,24-08-2015,14.91666667,,72
2801,25-08-2015,15.95833333,,67
2802,26-08-2015,10.75,0,70
2803,27-08-2015,11.58333333,0.14,66
2804,28-08-2015,16,,65
2805,29-08-2015,26.375,,67
2806,30-08-2015,27.54166667,,71
2807,31-08-2015,29.625,0.03,61
2808,01-09-2015,10.625,0.44,59
2809,02-09-2015,8.583333333,0.3,61
2810,03-09-2015,14.33333333,0.3,60
2811,04-09-2015,50.75,0,65
2812,05-09-2015,20.5,,64
2813,06-09-2015,16.91666667,,63
2814,07-09-2015,26.33333333,,64
2815,08-09-2015,57.875,,67
2816,09-09-2015,39.5,,68
2817,10-09-2015,8.666666667,,57
2818,11-09-2015,9.333333333,,57
2819,12-09-2015,7.166666667,,57
2820,13-09-2015,18.04166667,,60
2821,14-09-2015,57.27272727,,62
2822,15-09-2015,102.2916667,0,63
2823,16-09-2015,127.5416667,,59
2824,17-09-2015,137.4583333,,62
2825,18-09-2015,78.83333333,,60
2826,19-09-2015,17.41666667,,61
2827,20-09-2015,81.5,,58
2828,21-09-2015,77.375,,55
2829,22-09-2015,119.0833333,0.02,53
2830,23-09-2015,26.83333333,0.33,50
2831,24-09-2015,92,0.09,49
2832,25-09-2015,17.69565217,0.03,55
2833,26-09-2015,28.25,0,56
2834,27-09-2015,46.75,0.19,51
2835,28-09-2015,45.875,,49
2836,29-09-2015,43.54166667,,50
2837,30-09-2015,22.83333333,,49
2838,01-10-2015,12,,45
2839,02-10-2015,22.375,,44
2840,03-10-2015,22.08333333,,45
2841,04-10-2015,104.4166667,,48
2842,05-10-2015,196.5833333,,49
2843,06-10-2015,272.3333333,,49
2844,07-10-2015,229.0416667,,53
2845,08-10-2015,7.541666667,0,42
2846,09-10-2015,19.95652174,0.44,35
2847,10-10-2015,6,0,38
2848,11-10-2015,7.375,0,39
2849,12-10-2015,12.41666667,,42
2850,13-10-2015,36.58333333,,42
2851,14-10-2015,115.1666667,0,44
2852,15-10-2015,111,,44
2853,16-10-2015,208.25,,45
2854,17-10-2015,303.2083333,,46
2855,18-10-2015,62.95833333,,49
2856,19-10-2015,58.58333333,0.04,42
2857,20-10-2015,78.95833333,0,43
2858,21-10-2015,51.41666667,,40
2859,22-10-2015,31.66666667,0,36
2860,23-10-2015,49.375,0.05,35
2861,24-10-2015,53.20833333,0.07,32
2862,25-10-2015,30.25,0.31,26
2863,26-10-2015,31.70833333,0.26,25
2864,27-10-2015,14.58333333,0,20
2865,28-10-2015,7.791666667,0,19
2866,29-10-2015,8.875,,20
2867,30-10-2015,22.58333333,,25
2868,31-10-2015,44.91666667,,29
2869,01-11-2015,73.875,0,30
2870,02-11-2015,89.83333333,,30
2871,03-11-2015,164.4583333,,33
2872,04-11-2015,206.25,,35
2873,05-11-2015,111.1666667,,32
2874,06-11-2015,17.375,,37
2875,07-11-2015,15.08333333,,34
2876,08-11-2015,51.79166667,,33
2877,09-11-2015,142.1666667,,33
2878,10-11-2015,135.0833333,,34
2879,11-11-2015,118.7916667,0,35
2880,12-11-2015,162.875,,38
2881,13-11-2015,205.2916667,,34
2882,14-11-2015,258.5,,31
2883,15-11-2015,210.4583333,0.06,34
2884,16-11-2015,55.79166667,0.01,36
2885,17-11-2015,55.66666667,0,33
2886,18-11-2015,60.91666667,,28
2887,19-11-2015,83.16666667,,29
2888,20-11-2015,70.16666667,,31
2889,21-11-2015,46.375,,29
2890,22-11-2015,51.25,,27
2891,23-11-2015,26.83333333,,29
2892,24-11-2015,29.41666667,,28
2893,25-11-2015,52.20833333,,33
2894,26-11-2015,31.125,,29
2895,27-11-2015,242.5833333,,26
2896,28-11-2015,303.3333333,0,26
2897,29-11-2015,250.3333333,0,19
2898,30-11-2015,408.1666667,0,27
2899,01-12-2015,482.5416667,,28
2900,02-12-2015,7.041666667,,31
2901,03-12-2015,9.291666667,,27
2902,04-12-2015,24.95833333,,28
2903,05-12-2015,42.66666667,,30
2904,06-12-2015,153.5833333,,29
2905,07-12-2015,184.125,,28
2906,08-12-2015,267.5833333,,24
2907,09-12-2015,267.6666667,,28
2908,10-12-2015,106,,27
2909,11-12-2015,40.91666667,,23
2910,12-12-2015,148.9583333,,26
2911,13-12-2015,194.7916667,,26
2912,14-12-2015,152.4583333,,20
2913,15-12-2015,6.208333333,,24
2914,16-12-2015,7.208333333,,23
2915,17-12-2015,93.70833333,,28
2916,18-12-2015,76.29166667,,30
2917,19-12-2015,161.7333333,0,26
2918,20-12-2015,230.9166667,,18
2919,21-12-2015,241.2916667,,14
2920,22-12-2015,338.5416667,,17
2921,23-12-2015,265.6666667,,21
2922,24-12-2015,83.95833333,,21
2923,25-12-2015,538.3333333,,10
2924,26-12-2015,272.125,,5
2925,27-12-2015,53.75,,18
2926,28-12-2015,106.2083333,,29
2927,29-12-2015,322.7916667,,27
2928,30-12-2015,120.25,,24
2929,31-12-2015,62.16666667,,27
2931,01-01-2016,199.1304348,,19
2932,02-01-2016,292.3333333,,24
2933,03-01-2016,233.5833333,,28
2934,04-01-2016,42.875,,29
2935,05-01-2016,30.33333333,,32
2936,06-01-2016,24.5,,32
2937,07-01-2016,10.625,,30
2938,08-01-2016,34.33333333,,30
2939,09-01-2016,74.70833333,,33
2940,10-01-2016,52,,40
2941,11-01-2016,11.875,,36
2942,12-01-2016,13.25,,37
2943,13-01-2016,19.33333333,,38
2944,14-01-2016,68.125,0.31,40
2945,15-01-2016,114.7916667,,28
2946,16-01-2016,123.1666667,,25
2947,17-01-2016,37.125,,34
2948,18-01-2016,9.791666667,,36
2949,19-01-2016,101.3333333,,43
2950,20-01-2016,153.875,,40
2951,21-01-2016,139.9583333,,34
2952,22-01-2016,19.95833333,,29
2953,23-01-2016,12.41666667,,32
2954,24-01-2016,12.75,,36
2955,25-01-2016,20.70833333,,27
2956,26-01-2016,32.04166667,,33
2957,27-01-2016,112.2083333,,35
2958,28-01-2016,157.9583333,,37
2959,29-01-2016,63,0,37
2960,30-01-2016,49.625,,32
2961,31-01-2016,14.625,,31
2962,01-02-2016,14.16666667,,36
2963,02-02-2016,26.70833333,,49
2964,03-02-2016,37.625,,45
2965,04-02-2016,16.04166667,,45
2966,05-02-2016,10.91666667,,42
2967,06-02-2016,25.70833333,,41
2968,07-02-2016,47.25,,41
2969,08-02-2016,227.25,,34
2970,09-02-2016,44.29166667,,34
2971,10-02-2016,110.625,,35
2972,11-02-2016,160.6666667,,38
